chat_id,condition,message1,message2,sender_id,receiver_id,session_time,segment
GSL_G.5_main_1,exploit,yes i am pre med but idk i be questioning my life decisions every day,hahah nah trust to even be taking pre med courses im sure youre a smart cookie,390594,432681,5.1535166666666665,early
GSL_G.5_main_1,exploit,thats the plan,yeah you got it,188277,432681,5.6315,early
GSL_G.5_main_1,exploit,thank god,ugh lucky you,432681,382505,7.182716666666667,early
GSL_G.5_main_1,exploit,do you like Shrek?,i LOVE shrek,923365,390594,5.539716666666667,early
GSL_G.5_main_1,exploit,Just knock them out,yeah you got it,188277,432681,5.6315,early
GSL_G.5_main_1,exploit,i got calc 2 and chem :),omg Good luck,62483,859923,5.767733333333333,early
GSL_G.5_main_1,exploit,no clue what that means,its our club ski team,789389,643457,4.965433333333333,early
GSL_G.5_main_1,exploit,what animal are you?,autistic bear,923365,115963,5.3345,early
GSL_G.5_main_1,exploit,i wish i had donuts,hahah nah trust to even be taking pre med courses im sure youre a smart cookie,390594,432681,5.1535166666666665,early
GSL_G.5_main_1,exploit,yeah its a healthier option,that's true,789389,923365,5.717933333333334,early
GSL_G.5_main_1,exploit,its our club ski team,oh no i wish,643457,789389,5.114016666666667,early
GSL_G.5_main_1,exploit,and it saves your kind,that's true,789389,923365,5.717933333333334,early
GSL_G.5_main_1,exploit,trying to do commerce,CS,188277,643457,5.1325666666666665,early
GSL_G.5_main_1,exploit,and snowboard,oh no i wish,643457,789389,5.114016666666667,early
GSL_G.5_main_1,exploit,hbu,CS,188277,643457,5.1325666666666665,early
GSL_G.5_main_1,exploit,I've been tryna get on the grind haha but I have 4 exams how about you?,yoo thats mad,859923,432681,5.8140833333333335,early
GSL_G.5_main_1,exploit,yeah i aint even start studying yet ngl,well damn,115963,643457,5.319616666666667,early
GSL_G.5_main_1,exploit,okay period moose,I think its moose,390594,859923,6.230766666666667,early
GSL_G.5_main_1,exploit,oh no i wish,oof,789389,643457,5.681916666666667,early
GSL_G.5_main_1,exploit,CS,Pretty hard I hear,643457,188277,5.66575,early
GSL_G.5_main_1,exploit,hahah nah trust to even be taking pre med courses im sure youre a smart cookie,what kind of donuts are they,432681,390594,6.5448,early
GSL_G.5_main_1,exploit,what is the plural of moose,I think its moose,390594,859923,6.230766666666667,early
GSL_G.5_main_1,exploit,how's it going,its going,859923,643457,5.51455,early
GSL_G.5_main_1,exploit,Are you a pig?,it depends,188277,923365,6.348,early
GSL_G.5_main_1,exploit,meese?,I think its moose,390594,859923,6.230766666666667,early
GSL_G.5_main_1,exploit,mooses?,I think its moose,390594,859923,6.230766666666667,early
GSL_G.5_main_1,exploit,well damn,u too bro,643457,115963,5.620383333333334,early
GSL_G.5_main_1,exploit,i went to montreal to snowboard last winter break,oof,789389,643457,5.681916666666667,early
GSL_G.5_main_1,exploit,autistic bear,what makes you say that?,115963,923365,5.5606,early
GSL_G.5_main_1,exploit,good luck,u too bro,643457,115963,5.620383333333334,early
GSL_G.5_main_1,exploit,twas fun,oof,789389,643457,5.681916666666667,early
GSL_G.5_main_1,exploit,Perfect name for a dog,he's a bernedoodle,859923,923365,6.0215,early
GSL_G.5_main_1,exploit,i would offer you one,what kind of donuts are they,432681,390594,6.5448,early
GSL_G.5_main_1,exploit,"I actually think there is a fox avatar. Not sure if you can see it, but I'm thinking you're a cat now",omg u right hahaha,923365,62483,5.889166666666667,early
GSL_G.5_main_1,exploit,what type of dog is it,he's a bernedoodle,859923,923365,6.0215,early
GSL_G.5_main_1,exploit,14 hour drive though yikes,oof,789389,643457,5.681916666666667,early
GSL_G.5_main_1,exploit,Depends,on what,188277,789389,5.6751,early
GSL_G.5_main_1,exploit,MEOWWWWWWWW,do you have a dog,115963,789389,5.59975,early
GSL_G.5_main_1,exploit,its going,Same,643457,859923,6.9847166666666665,early
GSL_G.5_main_1,exploit,hey raccoon whats up,whats up kitty,62483,789389,6.521583333333333,early
GSL_G.5_main_1,exploit,hbu,Same,643457,859923,6.9847166666666665,early
GSL_G.5_main_1,exploit,i LOVE shrek,haha valid question,390594,923365,6.5571,early
GSL_G.5_main_1,exploit,what makes you say that?,RAWWWWWWWWR,923365,115963,5.789733333333333,early
GSL_G.5_main_1,exploit,do you have a dog,no do u,789389,115963,5.9136,early
GSL_G.5_main_1,exploit,How's it going,you and the boys getting ready to pull the sleigh this year?,859923,789389,5.928483333333333,early
GSL_G.5_main_1,exploit,yeah you got it,I don't know this week is gonna be a grind,432681,188277,5.98475,early
GSL_G.5_main_1,exploit,Pretty hard I hear,its a you get it or you dont type thing,188277,643457,7.330416666666666,early
GSL_G.5_main_1,exploit,on what,actually im saying little ice,789389,188277,6.34845,early
GSL_G.5_main_1,exploit,oof,where are you from,643457,789389,10.086183333333333,middle
GSL_G.5_main_1,exploit,how are u feeling abt finals,I don't know this week is gonna be a grind,432681,188277,5.98475,early
GSL_G.5_main_1,exploit,but that dragon donkey relationship was kinda weird ngl,haha valid question,390594,923365,6.5571,early
GSL_G.5_main_1,exploit,that's true,are you a good cook,923365,789389,10.3759,middle
GSL_G.5_main_1,exploit,omg Good luck,ty!! you too!,859923,62483,6.553216666666667,early
GSL_G.5_main_1,exploit,might have to make the switch,are you a good cook,923365,789389,10.3759,middle
GSL_G.5_main_1,exploit,RAWWWWWWWWR,I see,115963,923365,7.1871833333333335,early
GSL_G.5_main_1,exploit,yoo thats mad,im jealous,432681,859923,7.33765,early
GSL_G.5_main_1,exploit,going to sunday rver this winter break,where are you from,643457,789389,10.086183333333333,middle
GSL_G.5_main_1,exploit,i deadass only got one,im jealous,432681,859923,7.33765,early
GSL_G.5_main_1,exploit,omg u right hahaha,tabby cat it is!,62483,923365,7.374133333333333,early
GSL_G.5_main_1,exploit,thats like 16 from where im from,where are you from,643457,789389,10.086183333333333,middle
GSL_G.5_main_1,exploit,no do u,ew no,115963,789389,6.052766666666667,early
GSL_G.5_main_1,exploit,like anatomically how did they have children,haha valid question,390594,923365,6.5571,early
GSL_G.5_main_1,exploit,you and the boys getting ready to pull the sleigh this year?,LMAOO chill,789389,859923,11.5936,middle
GSL_G.5_main_1,exploit,its this week and then i can go home already,im jealous,432681,859923,7.33765,early
GSL_G.5_main_1,exploit,i wanr a cat,ew no,115963,789389,6.052766666666667,early
GSL_G.5_main_1,exploit,I don't know this week is gonna be a grind,i only got one final its this thursday,188277,432681,6.164333333333333,early
GSL_G.5_main_1,exploit,I took calc 1 last semester & that was the worst class ever,ty!! you too!,859923,62483,6.553216666666667,early
GSL_G.5_main_1,exploit,he's a bernedoodle,ouuuu,923365,859923,14.925033333333332,middle
GSL_G.5_main_1,exploit,what about you,i only got one final its this thursday,188277,432681,6.164333333333333,early
GSL_G.5_main_1,exploit,ew no,nah those crusty white dogs are nasty,789389,115963,6.663716666666667,early
GSL_G.5_main_1,exploit,tabby cat ig,tabby cat it is!,62483,923365,7.374133333333333,early
GSL_G.5_main_1,exploit,only some cats are cool,nah those crusty white dogs are nasty,789389,115963,6.663716666666667,early
GSL_G.5_main_1,exploit,i only got one final its this thursday,So lucky,432681,188277,6.785866666666666,early
GSL_G.5_main_1,exploit,if they like to be pet,nah those crusty white dogs are nasty,789389,115963,6.663716666666667,early
GSL_G.5_main_1,exploit,I think its moose,oh.,859923,390594,8.2001,early
GSL_G.5_main_1,exploit,i can go home after,So lucky,432681,188277,6.785866666666666,early
GSL_G.5_main_1,exploit,otherwise they are mean,nah those crusty white dogs are nasty,789389,115963,6.663716666666667,early
GSL_G.5_main_1,exploit,it depends,on what,923365,188277,6.585966666666667,early
GSL_G.5_main_1,exploit,actually im saying little ice,well how is the water supposed to be cold if you only have a little ice,188277,789389,6.831166666666666,early
GSL_G.5_main_1,exploit,Pigs are cool too,highkey same,643457,923365,7.879783333333333,early
GSL_G.5_main_1,exploit,by cats are cooler than small dogs,nah those crusty white dogs are nasty,789389,115963,6.663716666666667,early
GSL_G.5_main_1,exploit,Cold water though,well how is the water supposed to be cold if you only have a little ice,188277,789389,6.831166666666666,early
GSL_G.5_main_1,exploit,Good to know,nah im from bulgaria,859923,115963,7.006283333333333,early
GSL_G.5_main_1,exploit,id swap with you if i could,highkey same,643457,923365,7.879783333333333,early
GSL_G.5_main_1,exploit,whats up kitty,nm just trying to have a little fun with this,789389,62483,7.491833333333333,early
GSL_G.5_main_1,exploit,and have a five week long winter break,So lucky,432681,188277,6.785866666666666,early
GSL_G.5_main_1,exploit,what kind of donuts are they,krispy creme bro,390594,432681,8.441716666666666,early
GSL_G.5_main_1,exploit,are you from Baltimore?,nah im from bulgaria,859923,115963,7.006283333333333,early
GSL_G.5_main_1,exploit,ty!! you too!,HAHA no calc 1 was enough just needed that gen ed credit,62483,859923,7.78795,early
GSL_G.5_main_1,exploit,haha valid question,what the heck,923365,390594,11.758266666666668,middle
GSL_G.5_main_1,exploit,on what,if you like bacon,188277,923365,6.8686,early
GSL_G.5_main_1,exploit,nah those crusty white dogs are nasty,the little ones that yap,115963,789389,7.208416666666666,early
GSL_G.5_main_1,exploit,you got it bro,yeah my remaining ones are online,432681,643457,6.93185,early
GSL_G.5_main_1,exploit,I don't think I've watched a shrek movie all the way through,what the heck,923365,390594,11.758266666666668,middle
GSL_G.5_main_1,exploit,the online ones r really quick,yeah my remaining ones are online,432681,643457,6.93185,early
GSL_G.5_main_1,exploit,So lucky,nah thats an L,188277,432681,9.170883333333334,early
GSL_G.5_main_1,exploit,well how is the water supposed to be cold if you only have a little ice,Some water is just cold,789389,188277,7.6328,early
GSL_G.5_main_1,exploit,I have 3,nah thats an L,188277,432681,9.170883333333334,early
GSL_G.5_main_1,exploit,if you like bacon,one of my favorite foods,923365,188277,7.294116666666667,early
GSL_G.5_main_1,exploit,i knocked like four out in one sitting,yeah my remaining ones are online,432681,643457,6.93185,early
GSL_G.5_main_1,exploit,no calc 2 for you??,HAHA no calc 1 was enough just needed that gen ed credit,62483,859923,7.78795,early
GSL_G.5_main_1,exploit,yeah my remaining ones are online,yea lets go,643457,432681,7.6182,early
GSL_G.5_main_1,exploit,damn,yea lets go,643457,432681,7.6182,early
GSL_G.5_main_1,exploit,last one on the 14th,nah thats an L,188277,432681,9.170883333333334,early
GSL_G.5_main_1,exploit,Same,me too,859923,643457,7.448433333333333,early
GSL_G.5_main_1,exploit,nah im from bulgaria,ohh gotcha,115963,859923,7.98625,early
GSL_G.5_main_1,exploit,just one this thurs,oh that's hype,432681,923365,8.207666666666666,early
GSL_G.5_main_1,exploit,im a 5/8ths ice kind of guy,Some water is just cold,789389,188277,7.6328,early
GSL_G.5_main_1,exploit,so I can't even leave until after that,nah thats an L,188277,432681,9.170883333333334,early
GSL_G.5_main_1,exploit,and then i get to go home,oh that's hype,432681,923365,8.207666666666666,early
GSL_G.5_main_1,exploit,i do not feel like a smart cookie with how bio is quite literally kicking my ass,krispy creme bro,390594,432681,8.441716666666666,early
GSL_G.5_main_1,exploit,I can't wait for the semester to end tbh,me too,859923,643457,7.448433333333333,early
GSL_G.5_main_1,exploit,for a 5 week long break,oh that's hype,432681,923365,8.207666666666666,early
GSL_G.5_main_1,exploit,ugh lucky you,hahaha yep. how are u feeling about finals,382505,432681,7.982183333333333,early
GSL_G.5_main_1,exploit,I see,r u a cop,923365,115963,7.92045,early
GSL_G.5_main_1,exploit,the little ones that yap,my best friend had a boxer,789389,115963,8.33425,early
GSL_G.5_main_1,exploit,but i am entrenched in the hood irony lore,ohh gotcha,115963,859923,7.98625,early
GSL_G.5_main_1,exploit,ew,my best friend had a boxer,789389,115963,8.33425,early
GSL_G.5_main_1,exploit,one of my favorite foods,how often do you eat it,188277,923365,7.686883333333333,early
GSL_G.5_main_1,exploit,its a you get it or you dont type thing,Makes sense,643457,188277,8.076316666666667,early
GSL_G.5_main_1,exploit,im jealous,thats not too bad,859923,432681,9.466233333333332,early
GSL_G.5_main_1,exploit,i have a big dog,my best friend had a boxer,789389,115963,8.33425,early
GSL_G.5_main_1,exploit,oh HAHA i see,biomedical engineering what about you?,432681,789389,9.808283333333334,early
GSL_G.5_main_1,exploit,tabby cat it is!,lol no im 100% a dog person,923365,62483,7.771933333333333,early
GSL_G.5_main_1,exploit,damn so u been on ur grind,biomedical engineering what about you?,432681,789389,9.808283333333334,early
GSL_G.5_main_1,exploit,do you like cats?,lol no im 100% a dog person,923365,62483,7.771933333333333,early
GSL_G.5_main_1,exploit,boxer/mastiff mix,my best friend had a boxer,789389,115963,8.33425,early
GSL_G.5_main_1,exploit,me too,Ooouuu that's exciting,643457,859923,10.76355,middle
GSL_G.5_main_1,exploit,i respect that,biomedical engineering what about you?,432681,789389,9.808283333333334,early
GSL_G.5_main_1,exploit,my last exam is next Thursday 7-10pm,thats not too bad,859923,432681,9.466233333333332,early
GSL_G.5_main_1,exploit,nm just trying to have a little fun with this,;),62483,789389,7.970766666666667,early
GSL_G.5_main_1,exploit,what are u studying,biomedical engineering what about you?,432681,789389,9.808283333333334,early
GSL_G.5_main_1,exploit,his name is griffin,my best friend had a boxer,789389,115963,8.33425,early
GSL_G.5_main_1,exploit,sometimes he bites people though,my best friend had a boxer,789389,115963,8.33425,early
GSL_G.5_main_1,exploit,yea lets go,fucked,432681,643457,7.900483333333334,early
GSL_G.5_main_1,exploit,gonna go skiing,Ooouuu that's exciting,643457,859923,10.76355,middle
GSL_G.5_main_1,exploit,Some water is just cold,do you have a brita in your apartment or are you a risk-taker tap water kind of gal,188277,789389,8.71885,early
GSL_G.5_main_1,exploit,you know,do you have a brita in your apartment or are you a risk-taker tap water kind of gal,188277,789389,8.71885,early
GSL_G.5_main_1,exploit,how often do you eat it,Once or twice a week probably,923365,188277,8.4027,early
GSL_G.5_main_1,exploit,HHHWAAAATTTT,its a joke. our breeds could never mix,390594,789389,8.263033333333333,early
GSL_G.5_main_1,exploit,how are u feeling abt finals,fucked,432681,643457,7.900483333333334,early
GSL_G.5_main_1,exploit,I like water that is naturally cold,do you have a brita in your apartment or are you a risk-taker tap water kind of gal,188277,789389,8.71885,early
GSL_G.5_main_1,exploit,lol no im 100% a dog person,do you have a dog,62483,923365,8.491333333333333,early
GSL_G.5_main_1,exploit,HAHA no calc 1 was enough just needed that gen ed credit,i see thats probly a good call on ur part,859923,62483,8.204766666666666,early
GSL_G.5_main_1,exploit,no ice,do you have a brita in your apartment or are you a risk-taker tap water kind of gal,188277,789389,8.71885,early
GSL_G.5_main_1,exploit,highkey same,"used to play a lot of minecraft when i was younger, my skin was a pig",923365,643457,8.988166666666666,early
GSL_G.5_main_1,exploit,fucked,damn five??? are u premed or something thats madness,643457,432681,8.230483333333334,early
GSL_G.5_main_1,exploit,i got 5,damn five??? are u premed or something thats madness,643457,432681,8.230483333333334,early
GSL_G.5_main_1,exploit,;),:D,789389,62483,8.982983333333333,early
GSL_G.5_main_1,exploit,hahaha yep. how are u feeling about finals,emmm i feel okay,432681,382505,11.2914,middle
GSL_G.5_main_1,exploit,ohh gotcha,yes indeed,859923,115963,8.763633333333333,early
GSL_G.5_main_1,exploit,and a project,damn five??? are u premed or something thats madness,643457,432681,8.230483333333334,early
GSL_G.5_main_1,exploit,i dont like racoons like that.,its a joke. our breeds could never mix,390594,789389,8.263033333333333,early
GSL_G.5_main_1,exploit,Makes sense,"for some classes its a ton, for some its none",188277,643457,9.313866666666666,early
GSL_G.5_main_1,exploit,Lot of homework?,"for some classes its a ton, for some its none",188277,643457,9.313866666666666,early
GSL_G.5_main_1,exploit,what does the fox say,You can't even guess how many messages I have gotten because I am a fox,859923,188277,8.90855,early
GSL_G.5_main_1,exploit,oh.,when I was younger I was fascinated w animals so I just know random facts for some reason,390594,859923,9.028683333333332,early
GSL_G.5_main_1,exploit,i see thats probly a good call on ur part,OHHHH we love stem girlies,62483,859923,10.02795,middle
GSL_G.5_main_1,exploit,oh that's hype,yezzerrrr,923365,432681,10.470633333333334,middle
GSL_G.5_main_1,exploit,damn five??? are u premed or something thats madness,nope,432681,643457,8.309066666666666,early
GSL_G.5_main_1,exploit,its a joke. our breeds could never mix,i know.,789389,390594,8.5518,early
GSL_G.5_main_1,exploit,you're done so early!,yezzerrrr,923365,432681,10.470633333333334,middle
GSL_G.5_main_1,exploit,so im just stupid.,when I was younger I was fascinated w animals so I just know random facts for some reason,390594,859923,9.028683333333332,early
GSL_G.5_main_1,exploit,nope,thats mad dude,643457,432681,9.789333333333332,early
GSL_G.5_main_1,exploit,CS,thats mad dude,643457,432681,9.789333333333332,early
GSL_G.5_main_1,exploit,my best friend had a boxer,thats cute,115963,789389,9.481266666666668,early
GSL_G.5_main_1,exploit,Once or twice a week probably,I wonder if that's above or below the average,188277,923365,9.54045,early
GSL_G.5_main_1,exploit,krispy creme bro,KRRISSSPPYPYY KREEMMMEEEE,432681,390594,9.768016666666666,early
GSL_G.5_main_1,exploit,he was so cute,thats cute,115963,789389,9.481266666666668,early
GSL_G.5_main_1,exploit,do you have a dog,yes!,923365,62483,9.105166666666667,early
GSL_G.5_main_1,exploit,my prof cashed out,KRRISSSPPYPYY KREEMMMEEEE,432681,390594,9.768016666666666,early
GSL_G.5_main_1,exploit,i know.,don't believe everything you see on the internet,390594,789389,9.1507,early
GSL_G.5_main_1,exploit,one exam per class and one also has a project,thats mad dude,643457,432681,9.789333333333332,early
GSL_G.5_main_1,exploit,do you have a brita in your apartment or are you a risk-taker tap water kind of gal,Risk taker for sure,789389,188277,9.365583333333332,early
GSL_G.5_main_1,exploit,how do u think donkey from shrek and that dragon had babies tho,don't believe everything you see on the internet,390594,789389,9.1507,early
GSL_G.5_main_1,exploit,hes a grad student so he know how it be,KRRISSSPPYPYY KREEMMMEEEE,432681,390594,9.768016666666666,early
GSL_G.5_main_1,exploit,yes indeed,Ding ding ding,115963,859923,9.712533333333331,early
GSL_G.5_main_1,exploit,finals season,KRRISSSPPYPYY KREEMMMEEEE,432681,390594,9.768016666666666,early
GSL_G.5_main_1,exploit,im def a stem girly tho eschool so i got a long road of calc to go,OHHHH we love stem girlies,62483,859923,10.02795,middle
GSL_G.5_main_1,exploit,You can't even guess how many messages I have gotten because I am a fox,LOLLL,188277,859923,9.158916666666666,early
GSL_G.5_main_1,exploit,did u take bio before,KRRISSSPPYPYY KREEMMMEEEE,432681,390594,9.768016666666666,early
GSL_G.5_main_1,exploit,like as a society we should investigate that,don't believe everything you see on the internet,390594,789389,9.1507,early
GSL_G.5_main_1,exploit,:D,Have you or a loved one been diagnosed with mesothellioma?,62483,789389,10.763716666666667,middle
GSL_G.5_main_1,exploit,"used to play a lot of minecraft when i was younger, my skin was a pig",ah,643457,923365,10.144933333333332,middle
GSL_G.5_main_1,exploit,when I was younger I was fascinated w animals so I just know random facts for some reason,oh thats cool,859923,390594,11.390583333333334,middle
GSL_G.5_main_1,exploit,yes!,get out,62483,923365,9.69175,early
GSL_G.5_main_1,exploit,you must study the lore if you want to make it big,Ding ding ding,115963,859923,9.712533333333331,early
GSL_G.5_main_1,exploit,don't believe everything you see on the internet,oh OF COURSE she wasnt,789389,390594,12.130816666666666,middle
GSL_G.5_main_1,exploit,LOLLL,Yeah I was going to say that,859923,188277,9.596666666666666,early
GSL_G.5_main_1,exploit,nah thats an L,Yeah for sure,432681,188277,10.005066666666666,middle
GSL_G.5_main_1,exploit,soz bro,Yeah for sure,432681,188277,10.005066666666666,middle
GSL_G.5_main_1,exploit,a bernadoodle named Madi,get out,62483,923365,9.69175,early
GSL_G.5_main_1,exploit,you got it though final grind,Yeah for sure,432681,188277,10.005066666666666,middle
GSL_G.5_main_1,exploit,"for some classes its a ton, for some its none",Pretty crazy to think about,643457,188277,10.36925,middle
GSL_G.5_main_1,exploit,no shot helen keller was real,oh OF COURSE she wasnt,789389,390594,12.130816666666666,middle
GSL_G.5_main_1,exploit,Risk taker for sure,same here,188277,789389,11.118183333333333,middle
GSL_G.5_main_1,exploit,usually nowhere in between,Pretty crazy to think about,643457,188277,10.36925,middle
GSL_G.5_main_1,exploit,its better than a moose? Deer? idek what I am,Yeah I was going to say that,859923,188277,9.596666666666666,early
GSL_G.5_main_1,exploit,thats not too bad,Ehhh its whatever for me I only live an hour away so I go home sometimes,432681,859923,11.300216666666667,middle
GSL_G.5_main_1,exploit,thats cute,bro sounds liek a menace fr,789389,115963,9.792716666666667,early
GSL_G.5_main_1,exploit,I wonder if that's above or below the average,How about you,923365,188277,10.673866666666669,middle
GSL_G.5_main_1,exploit,my dog has two torn acls though,bro sounds liek a menace fr,789389,115963,9.792716666666667,early
GSL_G.5_main_1,exploit,Yeah I was going to say that,yeppp,188277,859923,12.059816666666666,middle
GSL_G.5_main_1,exploit,you excited to go home?,Ehhh its whatever for me I only live an hour away so I go home sometimes,432681,859923,11.300216666666667,middle
GSL_G.5_main_1,exploit,from chasing people,bro sounds liek a menace fr,789389,115963,9.792716666666667,early
GSL_G.5_main_1,exploit,no clue,yeppp,188277,859923,12.059816666666666,middle
GSL_G.5_main_1,exploit,get out,WHATTT,923365,62483,10.023233333333334,middle
GSL_G.5_main_1,exploit,Ding ding ding,"farewell my disciple, tell them that the bulgarian hulk trained you",859923,115963,10.597616666666667,middle
GSL_G.5_main_1,exploit,KRRISSSPPYPYY KREEMMMEEEE,the AP exam??,390594,432681,11.422816666666666,middle
GSL_G.5_main_1,exploit,go with reindeer,yeppp,188277,859923,12.059816666666666,middle
GSL_G.5_main_1,exploit,thats mad dude,yep,432681,643457,9.9029,early
GSL_G.5_main_1,exploit,bro sounds liek a menace fr,no too small,115963,789389,10.8934,middle
GSL_G.5_main_1,exploit,biomedical engineering what about you?,thats insane so you gotta be hella smart,789389,432681,10.986833333333331,middle
GSL_G.5_main_1,exploit,i love krispy kreme,the AP exam??,390594,432681,11.422816666666666,middle
GSL_G.5_main_1,exploit,i wanted to try intro to CS to see if i'd like it,yep,432681,643457,9.9029,early
GSL_G.5_main_1,exploit,yep,after u saying this idk if i still wanna do allat,643457,432681,10.05765,middle
GSL_G.5_main_1,exploit,I have two bernedoodles,WHATTT,923365,62483,10.023233333333334,middle
GSL_G.5_main_1,exploit,i want a corgi too,no too small,115963,789389,10.8934,middle
GSL_G.5_main_1,exploit,Yeah for sure,yeah lmaooo u can tell rip,188277,432681,11.941233333333331,middle
GSL_G.5_main_1,exploit,WHATTT,yes they're the best dogs ever,62483,923365,10.349883333333333,middle
GSL_G.5_main_1,exploit,OHHHH we love stem girlies,mechhh,859923,62483,14.63085,middle
GSL_G.5_main_1,exploit,after u saying this idk if i still wanna do allat,the intro class is nice,432681,643457,10.060716666666666,middle
GSL_G.5_main_1,exploit,the intro class is nice,yea i think i might lose my mind after the second intro class,643457,432681,13.779633333333331,middle
GSL_G.5_main_1,exploit,You a first year?,yeah lmaooo u can tell rip,188277,432681,11.941233333333331,middle
GSL_G.5_main_1,exploit,where are you from,towards richmond,789389,643457,10.871416666666669,middle
GSL_G.5_main_1,exploit,ah,"functionally infinite, you can create your own",923365,643457,10.759766666666666,middle
GSL_G.5_main_1,exploit,the high level ones are not,yea i think i might lose my mind after the second intro class,643457,432681,13.779633333333331,middle
GSL_G.5_main_1,exploit,how many skins do they have,"functionally infinite, you can create your own",923365,643457,10.759766666666666,middle
GSL_G.5_main_1,exploit,yeah i took ap bio my senior year however i was checked out during most of the year,the AP exam??,390594,432681,11.422816666666666,middle
GSL_G.5_main_1,exploit,Omg i loveeee them,yes they're the best dogs ever,62483,923365,10.349883333333333,middle
GSL_G.5_main_1,exploit,what's ur major?,mechhh,859923,62483,14.63085,middle
GSL_G.5_main_1,exploit,like i failed every test we took,the AP exam??,390594,432681,11.422816666666666,middle
GSL_G.5_main_1,exploit,yes they're the best dogs ever,abt to be 6 <3,923365,62483,10.61265,middle
GSL_G.5_main_1,exploit,Pretty crazy to think about,yeah im really banking on that,188277,643457,11.107416666666667,middle
GSL_G.5_main_1,exploit,are you a good cook,"I'd like to think so, just cheffed up a fire sandwich",789389,923365,10.947283333333331,middle
GSL_G.5_main_1,exploit,how old is Madi,abt to be 6 <3,923365,62483,10.61265,middle
GSL_G.5_main_1,exploit,yezzerrrr,for sure,432681,923365,11.23625,middle
GSL_G.5_main_1,exploit,Major pays really well though,yeah im really banking on that,188277,643457,11.107416666666667,middle
GSL_G.5_main_1,exploit,i dont even know what to do with all my time,for sure,432681,923365,11.23625,middle
GSL_G.5_main_1,exploit,and i didnt plan on taking the exam until DAY. OF,the AP exam??,390594,432681,11.422816666666666,middle
GSL_G.5_main_1,exploit,abt to be 6 <3,soooo precious,62483,923365,11.497866666666669,middle
GSL_G.5_main_1,exploit,are u excited to go home?,for sure,432681,923365,11.23625,middle
GSL_G.5_main_1,exploit,How about you,I had it once last week bc I was at a hotel,188277,923365,12.579816666666666,middle
GSL_G.5_main_1,exploit,"functionally infinite, you can create your own",that's sick,643457,923365,11.929466666666666,middle
GSL_G.5_main_1,exploit,how often do you eat it,I had it once last week bc I was at a hotel,188277,923365,12.579816666666666,middle
GSL_G.5_main_1,exploit,Ooouuu that's exciting,"yeah, itll be a lot of fun",859923,643457,11.5016,middle
GSL_G.5_main_1,exploit,Have you or a loved one been diagnosed with mesothellioma?,wth,789389,62483,12.102816666666667,middle
GSL_G.5_main_1,exploit,towards richmond,very anonymous,643457,789389,12.0182,middle
GSL_G.5_main_1,exploit,no too small,Theyre medium tbh,789389,115963,11.682083333333331,middle
GSL_G.5_main_1,exploit,"I'd like to think so, just cheffed up a fire sandwich",what were the contents of said sandwich,923365,789389,12.237983333333334,middle
GSL_G.5_main_1,exploit,thats insane so you gotta be hella smart,yeah im taking the mcat in march,432681,789389,11.65185,middle
GSL_G.5_main_1,exploit,im pre comm lmao,yeah im taking the mcat in march,432681,789389,11.65185,middle
GSL_G.5_main_1,exploit,but she still acts like a puppy,soooo precious,62483,923365,11.497866666666669,middle
GSL_G.5_main_1,exploit,yeah im really banking on that,Is it a lot of programming?,643457,188277,11.833633333333331,middle
GSL_G.5_main_1,exploit,same here,yeah I was gonna say that,789389,188277,11.543733333333334,middle
GSL_G.5_main_1,exploit,wbu,soooo precious,62483,923365,11.497866666666669,middle
GSL_G.5_main_1,exploit,i was pre med but i switched two weeks into the semester,yeah im taking the mcat in march,432681,789389,11.65185,middle
GSL_G.5_main_1,exploit,for sure,u got anything planned for the break?,923365,432681,13.200116666666666,middle
GSL_G.5_main_1,exploit,i like to live life on the edge,yeah I was gonna say that,789389,188277,11.543733333333334,middle
GSL_G.5_main_1,exploit,emmm i feel okay,LMAO me too bro,382505,432681,16.07195,middle
GSL_G.5_main_1,exploit,Ehhh its whatever for me I only live an hour away so I go home sometimes,oh you from richmond,859923,432681,12.1491,middle
GSL_G.5_main_1,exploit,"my last exam is next Thursday though, rip",u got anything planned for the break?,923365,432681,13.200116666666666,middle
GSL_G.5_main_1,exploit,oh thats cool,I was a shy loser until I cam outta my shell,390594,859923,12.5218,middle
GSL_G.5_main_1,exploit,i need to do well to save my calc 2 grade tho,LMAO me too bro,382505,432681,16.07195,middle
GSL_G.5_main_1,exploit,the AP exam??,omg whenever my friends doing ib would tell me stuff,432681,390594,14.22725,middle
GSL_G.5_main_1,exploit,why are you ghosting me reindeer,LMAOO chill,789389,859923,11.5936,middle
GSL_G.5_main_1,exploit,Im excited to work & go on vacay tho,oh you from richmond,859923,432681,12.1491,middle
GSL_G.5_main_1,exploit,i was a boring kid,I was a shy loser until I cam outta my shell,390594,859923,12.5218,middle
GSL_G.5_main_1,exploit,soooo precious,awwwww,923365,62483,12.468516666666666,middle
GSL_G.5_main_1,exploit,"yeah, itll be a lot of fun",what do you think of this experiment so far,643457,859923,14.515266666666667,middle
GSL_G.5_main_1,exploit,damn yea i did the IB diploma,omg whenever my friends doing ib would tell me stuff,432681,390594,14.22725,middle
GSL_G.5_main_1,exploit,i just watched tv,I was a shy loser until I cam outta my shell,390594,859923,12.5218,middle
